,id,book_id,title,authors,decade_year,raw_authors,raw_year,image_url
6611,7416,76527,"The Life and Opinions of Tristram Shandy, Gentleman",author_laurence_sterne author_melvyn_new,decade_1760s,"Laurence Sterne, Melvyn New",1767.0,https://images.gr-assets.com/books/1403402384m/76527.jpg
6612,7417,765148,Giraffes Can't Dance,author_giles_andreae author_guy_parkerrees,decade_2010s,"Giles Andreae, Guy Parker-Rees",nan,https://images.gr-assets.com/books/1306505271m/765148.jpg
6613,7418,98048,The Passion of Artemisia,author_susan_vreeland,decade_2000s,Susan Vreeland,2001.0,https://images.gr-assets.com/books/1311648181m/98048.jpg
6614,7419,270435,Heal Your Body: The Mental Causes for Physical Illness and the Metaphysical Way to Overcome Them,author_louise_l_hay,decade_1970s,Louise L. Hay,1976.0,https://images.gr-assets.com/books/1404193356m/270435.jpg
6615,7420,284698,"Tokyo Mew Mew, Vol. 1 (Tokyo Mew Mew, #1)",author_mia_ikumi author_reiko_yoshida,decade_2000s,"Mia Ikumi, Reiko Yoshida",2003.0,https://images.gr-assets.com/books/1371146694m/284698.jpg
6616,7421,11595276,The Miseducation of Cameron Post,author_emily_m_danforth,decade_2010s,Emily M. Danforth,2012.0,https://images.gr-assets.com/books/1309190566m/11595276.jpg
6617,7422,1967070,Coraline (Illustrated/Graphic Novel Edition),author_neil_gaiman author_p_craig_russell,decade_2000s,"Neil Gaiman, P. Craig Russell",2008.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6618,7423,2173611,"House of Many Ways (Howl's Moving Castle, #3)",author_diana_wynne_jones,decade_2000s,Diana Wynne Jones,2008.0,https://images.gr-assets.com/books/1293848674m/2173611.jpg
6619,7424,23602561,The Cartel,author_don_winslow,decade_2010s,Don Winslow,2015.0,https://images.gr-assets.com/books/1429552939m/23602561.jpg
6620,7425,25937671,A Mother's Reckoning: Living in the Aftermath of Tragedy,author_sue_klebold,decade_2010s,Sue Klebold,2016.0,https://images.gr-assets.com/books/1453261078m/25937671.jpg
6621,7426,13062,"Skin Tight (Mick Stranahan, #1)",author_carl_hiaasen,decade_1980s,Carl Hiaasen,1989.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6622,7427,3750,"Moonraker (James Bond, #3)",author_ian_fleming,decade_1950s,Ian Fleming,1955.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6623,7428,364550,Two Treatises of Government,author_john_locke author_peter_laslett author_raymond_geuss,decade_1680s,"John Locke, Peter Laslett, Raymond Geuss",1689.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6624,7429,16900,Civil Disobedience and Other Essays,author_henry_david_thoreau,decade_1990s,Henry David Thoreau,1995.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6625,7430,17533,"Rose in Bloom (Eight Cousins, #2)",author_louisa_may_alcott,decade_1870s,Louisa May Alcott,1876.0,https://images.gr-assets.com/books/1344269387m/17533.jpg
6626,7431,18718848,Mosquitoland,author_david__arnold,decade_2010s,David  Arnold,2015.0,https://images.gr-assets.com/books/1402661616m/18718848.jpg
6627,7432,25228579,The Perfect Son,author_barbara_claypole_white,decade_2010s,Barbara Claypole White,2015.0,https://images.gr-assets.com/books/1429633273m/25228579.jpg
6628,7433,82436,Looking for Alibrandi,author_melina_marchetta,decade_1990s,Melina Marchetta,1992.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6629,7434,17257993,"Raid (Unfinished Hero, #3)",author_kristen_ashley,decade_2010s,Kristen Ashley,2013.0,https://images.gr-assets.com/books/1361025483m/17257993.jpg
6630,7435,15813668,"Fifth Grave Past the Light (Charley Davidson, #5)",author_darynda_jones,decade_2010s,Darynda Jones,2013.0,https://images.gr-assets.com/books/1355718001m/15813668.jpg
6631,7436,416580,"The Seventh Scroll (Ancient Egypt, #2)",author_wilbur_smith,decade_1990s,Wilbur Smith,1995.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6632,7437,12813860,A Midsummer's Nightmare,author_kody_keplinger,decade_2010s,Kody Keplinger,2012.0,https://images.gr-assets.com/books/1327469139m/12813860.jpg
6633,7438,17571466,The Troop,author_nick_cutter,decade_2010s,Nick Cutter,2014.0,https://images.gr-assets.com/books/1397768496m/17571466.jpg
6634,7439,820480,"Revelation (Matthew Shardlake, #4)",author_cj_sansom,decade_2000s,C.J. Sansom,2008.0,https://images.gr-assets.com/books/1327170369m/820480.jpg
6635,7440,11339,100 Love Sonnets,author_pablo_neruda author_stephen_tapscott,decade_1950s,"Pablo Neruda, Stephen Tapscott",1959.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6636,7442,110393,"It's in His Kiss (Bridgertons, #7)",author_julia_quinn,decade_2000s,Julia Quinn,2005.0,https://images.gr-assets.com/books/1314461965m/110393.jpg
6637,7443,31538614,"Short Stories from Hogwarts of Power, Politics and Pesky Poltergeists (Pottermore Presents, #2)",author_jk_rowling author_minalima,decade_2010s,"J.K. Rowling, MinaLima",2016.0,https://images.gr-assets.com/books/1471436601m/31538614.jpg
6638,7444,9454,Phenomenology of Spirit,author_georg_wilhelm_friedrich_hegel author_av_miller author_john_niemeyer_findlay,decade_1800s,"Georg Wilhelm Friedrich Hegel, A.V. Miller, John Niemeyer Findlay",1807.0,https://images.gr-assets.com/books/1425522818m/9454.jpg
6639,7445,17257990,"Fire Inside (Chaos, #2)",author_kristen_ashley,decade_2010s,Kristen Ashley,2013.0,https://images.gr-assets.com/books/1419970980m/17257990.jpg
6640,7446,479561,"The Neutronium Alchemist (Night's Dawn, #2)",author_peter_f_hamilton,decade_1990s,Peter F. Hamilton,1997.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6641,7447,9995135,The Darkest Seduction (Lords of the Underworld #9),author_gena_showalter,decade_2010s,Gena Showalter,2012.0,https://images.gr-assets.com/books/1316891535m/9995135.jpg
6642,7448,30226723,"King's Cage (Red Queen, #3)",author_victoria_aveyard,decade_2010s,Victoria Aveyard,2017.0,https://images.gr-assets.com/books/1467121158m/30226723.jpg
6643,7449,6345193,Invisible,author_paul_auster,decade_2000s,Paul Auster,2009.0,https://images.gr-assets.com/books/1317063578m/6345193.jpg
6644,7451,9266810,Ten Things We Did (and Probably Shouldn't Have),author_sarah_mlynowski,decade_2010s,Sarah Mlynowski,2011.0,https://images.gr-assets.com/books/1293821561m/9266810.jpg
6645,7452,13042154,"Rebel Heart (Dust Lands, #2)",author_moira_young,decade_2010s,Moira Young,2012.0,https://images.gr-assets.com/books/1326311073m/13042154.jpg
6646,7455,25817493,News of the World,author_paulette_jiles,decade_2010s,Paulette Jiles,2016.0,https://images.gr-assets.com/books/1440342988m/25817493.jpg
6647,7456,40710,"Blowback (Scot Harvath, #4)",author_brad_thor,decade_2000s,Brad Thor,2005.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6648,7457,9864913,Jaya: An Illustrated Retelling of the Mahabharata,author_devdutt_pattanaik,decade_2010s,Devdutt Pattanaik,2010.0,https://images.gr-assets.com/books/1357361164m/9864913.jpg
6649,7458,51114,Women of the Silk,author_gail_tsukiyama,decade_1990s,Gail Tsukiyama,1991.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6650,7459,54492,The Prisoner of Zenda,author_anthony_hope,decade_1890s,Anthony Hope,1894.0,https://images.gr-assets.com/books/1356449081m/54492.jpg
6651,7460,8349348,"Flutter (My Blood Approves, #3)",author_amanda_hocking,decade_2010s,Amanda Hocking,2010.0,https://images.gr-assets.com/books/1282496658m/8349348.jpg
6652,7461,18089551,"Tall, Tatted and Tempting (The Reed Brothers, #1)",author_tammy_falkner,decade_2010s,Tammy Falkner,2013.0,https://images.gr-assets.com/books/1371580822m/18089551.jpg
6653,7462,456,Leviathan,author_paul_auster,decade_1990s,Paul Auster,1992.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6654,7463,15157,Saving Faith,author_david_baldacci,decade_1990s,David Baldacci,1999.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6655,7464,171471,"The Spine of the World (Forgotten Realms: Paths of Darkness, #2; Legend of Drizzt, #12)",author_ra_salvatore,decade_1990s,R.A. Salvatore,1999.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6656,7465,308540,"The Haunted Mask (Goosebumps, #11)",author_rl_stine,decade_1990s,R.L. Stine,1993.0,https://images.gr-assets.com/books/1328867787m/308540.jpg
6657,7466,136641,Tyrannosaur Canyon (Wyman Ford #1),author_douglas_preston,decade_2000s,Douglas Preston,2005.0,https://images.gr-assets.com/books/1419207931m/136641.jpg
6658,7467,28016509,The Girl Before,author_jp_delaney,decade_2010s,J.P. Delaney,2017.0,https://images.gr-assets.com/books/1485972587m/28016509.jpg
6659,7468,15673,Wayside School Gets A Little Stranger (Wayside School #3),author_louis_sachar,decade_1990s,Louis Sachar,1995.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6660,7469,11279,Summer of Night,author_dan_simmons,decade_1990s,Dan Simmons,1991.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6661,7470,4961959,"The Dresden Files:  Storm Front, Volume 1-  The Gathering Storm",author_jim_butcher author_mark_powers author_ardian_syaf,decade_2000s,"Jim Butcher, Mark Powers, Ardian Syaf",2009.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6662,7471,13064,Tourist Season,author_carl_hiaasen,decade_1980s,Carl Hiaasen,1986.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6663,7473,366346,"204 Rosewood Lane (Cedar Cove, #2)",author_debbie_macomber,decade_2000s,Debbie Macomber,2002.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6664,7474,16071767,"Unseen (Will Trent, #7)",author_karin_slaughter,decade_2010s,Karin Slaughter,2013.0,https://images.gr-assets.com/books/1361517437m/16071767.jpg
6665,7476,175324,Double Star,author_robert_a_heinlein,decade_1950s,Robert A. Heinlein,1956.0,https://images.gr-assets.com/books/1327984434m/175324.jpg
6666,7477,390305,"A Perfect Evil (Maggie O'Dell, #1)",author_alex_kava,decade_2000s,Alex Kava,2000.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6667,7478,15737147,Help Thanks Wow: The Three Essential Prayers,author_anne_lamott,decade_2010s,Anne Lamott,2012.0,https://images.gr-assets.com/books/1348147479m/15737147.jpg
6668,7480,11107244,The Better Angels of Our Nature: Why Violence Has Declined,author_steven_pinker,decade_2010s,Steven Pinker,2010.0,https://images.gr-assets.com/books/1311281857m/11107244.jpg
6669,7481,821003,"When We Were Very Young (Winnie-the-Pooh, #3)",author_aa_milne author_ernest_h_shepard,decade_1920s,"A.A. Milne, Ernest H. Shepard",1924.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6670,7482,22367526,My Sunshine Away,author_mo_walsh,decade_2010s,M.O. Walsh,2015.0,https://images.gr-assets.com/books/1412528921m/22367526.jpg
6671,7486,7907782,Great House,author_nicole_krauss,decade_2010s,Nicole Krauss,2010.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6672,7487,28374062,"The Kept Woman (Will Trent, #8)",author_karin_slaughter,decade_2010s,Karin Slaughter,2016.0,https://images.gr-assets.com/books/1462032117m/28374062.jpg
6673,7488,11808919,"Maid for Love (Gansett Island Series, #1)",author_marie_force,decade_2010s,Marie Force,2011.0,https://images.gr-assets.com/books/1402425002m/11808919.jpg
6674,7489,95619,And the Shofar Blew,author_francine_rivers,decade_2000s,Francine Rivers,2003.0,https://images.gr-assets.com/books/1406507476m/95619.jpg
6675,7490,31357,"Prentice Alvin (Tales of Alvin Maker, #3)",author_orson_scott_card,decade_1980s,Orson Scott Card,1989.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6676,7491,97875,"44 Scotland Street (44 Scotland Street, #1)",author_alexander_mccall_smith,decade_2000s,Alexander McCall Smith,2005.0,https://images.gr-assets.com/books/1298439814m/97875.jpg
6677,7492,268275,Chill Factor,author_sandra_brown,decade_2000s,Sandra Brown,2005.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6678,7493,2108198,Odd and the Frost Giants,author_neil_gaiman author_mark_buckingham,decade_2000s,"Neil Gaiman, Mark Buckingham",2008.0,https://images.gr-assets.com/books/1323790894m/2108198.jpg
6679,7494,17726978,The Magpies,author_mark__edwards,decade_2010s,Mark  Edwards,2013.0,https://images.gr-assets.com/books/1364934901m/17726978.jpg
6680,7495,669780,Season of Migration to the North,author_tayeb_salih author_denys_johnsondavies,decade_1960s,"Tayeb Salih, Denys Johnson-Davies",1966.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6681,7496,24100,The Golden Notebook,author_doris_lessing,decade_1960s,Doris Lessing,1962.0,https://images.gr-assets.com/books/1367457541m/24100.jpg
6682,7498,29923,"The Last Full Measure (The Civil War Trilogy, #3)",author_jeff_shaara,decade_1990s,Jeff Shaara,1991.0,https://images.gr-assets.com/books/1331939776m/29923.jpg
6683,7501,17768,"Post Captain (Aubrey/Maturin, #2)",author_patrick_obrian,decade_1970s,Patrick O'Brian,1972.0,https://images.gr-assets.com/books/1375475591m/17768.jpg
6684,7502,2208744,"Dragon Flight (Dragon Slippers, #2)",author_jessica_day_george,decade_2000s,Jessica Day George,2008.0,https://images.gr-assets.com/books/1441437868m/2208744.jpg
6685,7503,730501,"What Katy Did (Carr Family, #1)",author_susan_coolidge,decade_1870s,Susan Coolidge,1872.0,https://images.gr-assets.com/books/1327538133m/730501.jpg
6686,7504,766917,Homer Price (A Puffin Book),author_robert_mccloskey,decade_1940s,Robert McCloskey,1942.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6687,7505,153782,"Shatterglass (The Circle Opens, #4)",author_tamora_pierce,decade_2000s,Tamora Pierce,2003.0,https://images.gr-assets.com/books/1366303866m/153782.jpg
6688,7506,18878,"The Belgariad, Vol. 1: Pawn of Prophecy / Queen of Sorcery / Magician's Gambit (The Belgariad, #1-3)",author_david_eddings,decade_1980s,David Eddings,1982.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6689,7507,359194,The Lucifer Effect: Understanding How Good People Turn Evil,author_philip_g_zimbardo,decade_2000s,Philip G. Zimbardo,2007.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6690,7508,6606456,The Scent of Rain and Lightning,author_nancy_pickard,decade_2010s,Nancy Pickard,2010.0,https://images.gr-assets.com/books/1320509039m/6606456.jpg
6691,7509,361081,"Pacific Vortex! (Dirk Pitt, #1)",author_clive_cussler author_michael_pritchard,decade_1980s,"Clive Cussler, Michael Pritchard",1983.0,https://images.gr-assets.com/books/1269478239m/361081.jpg
6692,7510,17835766,"One More Chance (Rosemary Beach, #8; Chance, #2)",author_abbi_glines,decade_2010s,Abbi Glines,2014.0,https://images.gr-assets.com/books/1397837715m/17835766.jpg
6693,7511,23197269,Aurora,author_kim_stanley_robinson,decade_2010s,Kim Stanley Robinson,2015.0,https://images.gr-assets.com/books/1436300570m/23197269.jpg
6694,7512,238137,"Purity in Death (In Death, #15)",author_jd_robb,decade_2000s,J.D. Robb,2002.0,https://images.gr-assets.com/books/1305124004m/238137.jpg
6695,7513,116343,"The Hollow Hills (Arthurian Saga, #2)",author_mary__stewart,decade_1970s,Mary  Stewart,1973.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6696,7514,303454,"Among the Brave (Shadow Children, #5)",author_margaret_peterson_haddix,decade_2000s,Margaret Peterson Haddix,2004.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6697,7515,43081,"Marching Powder: A True Story of Friendship, Cocaine, and South America's Strangest Jail",author_rusty_young author_thomas_mcfadden,decade_2000s,"Rusty Young, Thomas McFadden",2003.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6698,7516,1025039,"Mars, Volume 01",author_fuyumi_soryo,decade_1990s,Fuyumi Soryo,1996.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6699,7517,5553,Six Easy Pieces: Essentials of Physics By Its Most Brilliant Teacher,author_richard_feynman,decade_1960s,Richard Feynman,1962.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6700,7521,194479,Crisis on Infinite Earths,author_marv_wolfman author_george_prez,decade_1980s,"Marv Wolfman, George Pérez",1985.0,https://images.gr-assets.com/books/1327906696m/194479.jpg
6701,7522,24807,The Areas of My Expertise: An Almanac of Complete World Knowledge Compiled with Instructive Annotation and Arranged in Useful Order,author_john_hodgman,decade_2000s,John Hodgman,2005.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6702,7523,31538647,"Hogwarts: An Incomplete and Unreliable Guide (Pottermore Presents, #3)",author_jk_rowling,decade_2010s,J.K. Rowling,2016.0,https://images.gr-assets.com/books/1502156557m/31538647.jpg
6703,7524,19314,"Ronia, the Robber's Daughter",author_astrid_lindgren author_patricia_crampton author_trina_schart_hyman,decade_1980s,"Astrid Lindgren, Patricia Crampton, Trina Schart Hyman",1981.0,https://images.gr-assets.com/books/1451632787m/19314.jpg
6704,7525,7189177,"Spider Bones (Temperance Brennan, #13)",author_kathy_reichs,decade_2010s,Kathy Reichs,2010.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6705,7526,235127,No Talking,author_andrew_clements,decade_2000s,Andrew Clements,2007.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6706,7527,23602504,"Blood on Snow (Blood on Snow, #1)",author_jo_nesb author_neil_smith,decade_2010s,"Jo Nesbø, Neil Smith",2014.0,https://images.gr-assets.com/books/1422370944m/23602504.jpg
6707,7528,13282015,"Wait for Me (Against All Odds, #1)",author_elisabeth_naughton,decade_2010s,Elisabeth Naughton,2011.0,https://images.gr-assets.com/books/1344212446m/13282015.jpg
