,id,book_id,title,authors,decade_year
8832,8833,789559,The Three Billy Goats Gruff,author_paul_galdone author_peter_christen_asbjrnsen,decade_1840s
8833,8834,17166702,True Love Story,author_willow_aster,decade_2010s
8834,8835,27423283,The Moonlit Garden,author_corina_bomann author_alison_layland,decade_2010s
8835,8836,6452806,True Compass: A Memoir,author_edward_m_kennedy,decade_2000s
8836,8837,3760,"Diamonds Are Forever (James Bond, #4)",author_ian_fleming,decade_1950s
8838,8839,23492288,"Hidden Bodies (You, #2)",author_caroline_kepnes,decade_2010s
8839,8840,349929,Passing,author_nella_larsen author_ntozake_shange author_thadious_m_davis,decade_1920s
8840,8841,47701,"InterWorld (InterWorld, #1)",author_neil_gaiman author_michael_reaves,decade_2000s
8841,8842,23232,The Realm of Possibility,author_david_levithan,decade_2000s
8842,8843,428223,The Invisible Wall: A Love Story That Broke Barriers,author_harry_bernstein,decade_2000s
8843,8844,7507908,The Replacement,author_brenna_yovanoff,decade_2010s
8844,8845,6713071,Last Words,author_george_carlin author_tony_hendra,decade_2000s
8845,8846,8701960,"The Information: A History, a Theory, a Flood",author_james_gleick,decade_2010s
8849,8850,2049,"The High Window (Philip Marlowe, #3)",author_raymond_chandler,decade_1940s
8850,8851,15985372,"Affliction (Anita Blake, Vampire Hunter #22)",author_laurell_k_hamilton,decade_2010s
8851,8852,12390650,"Wildest Dreams (Fantasyland, #1)",author_kristen_ashley,decade_2010s
8852,8853,168569,"Sudden Prey (Lucas Davenport, #8)",author_john_sandford,decade_1990s
8853,8854,95602,Mark of the Lion Trilogy,author_francine_rivers,decade_1990s
8855,8856,25052,"Mrs. Piggle-Wiggle's Magic (Mrs. Piggle Wiggle, #2)",author_betty_macdonald author_alexandra_boiger,decade_1940s
8857,8858,459386,"The Mermaids Singing (Tony Hill & Carol Jordan, #1)",author_val_mcdermid,decade_1990s
8858,8859,121715,The Weight of Glory,author_cs_lewis,decade_1940s
8859,8860,114141,Sanctuary,author_nora_roberts,decade_1990s
8860,8861,241934,"Sunset Express (Elvis Cole, #6)",author_robert_crais,decade_1990s
8861,8862,23355896,"The Bourbon Kings (The Bourbon Kings, #1)",author_jr_ward,decade_2010s
8863,8864,3762,"On Her Majesty's Secret Service (James Bond, #11)",author_ian_fleming,decade_1960s
8864,8865,239509,Women Who Love Too Much: When You Keep Wishing and Hoping He'll Change,author_robin_norwood,decade_1980s
8865,8866,1251032,Hero,author_perry_moore,decade_2000s
8866,8867,41918,There are No Children Here: The Story of Two Boys Growing Up in the Other America,author_alex_kotlowitz,decade_1990s
8867,8868,16333,"At Bertram's Hotel (Miss Marple, #11)",author_agatha_christie,decade_1960s
8868,8869,24465724,"Happily Ever After (The Selection, #0.4, 0.5, 2.5, 2.6)",author_kiera_cass,decade_2010s
8869,8870,119247,The Great Brain (Great Brain #1),author_john_d_fitzgerald author_mercer_mayer,decade_1960s
8870,8871,1891296,"The Fire Eternal (The Last Dragon Chronicles, #4)",author_chris_dlacey,decade_2000s
8871,8872,107773,"Mercy (Buchanan-Renard, #2)",author_julie_garwood,decade_2000s
8872,8873,269795,The Commitments,author_roddy_doyle,decade_1980s
8874,8875,170529,What My Mother Doesn't Know (What My Mother Doesn't Know #1),author_sonya_sones,decade_2000s
8875,8876,6691426,"Angelology (Angelology, #1)",author_danielle_trussoni,decade_2010s
8878,8879,158141,Wiseguy,author_nicholas_pileggi,decade_1980s
8879,8880,22420,"Transmetropolitan, Vol. 5: Lonely City (Transmetropolitan, #5)",author_warren_ellis author_darick_robertson author_rodney_ramos author_patrick_stewart,decade_2000s
8880,8881,15762186,"Benediction (Plainsong, #3)",author_kent_haruf,decade_2010s
8882,8883,420739,After the Night,author_linda_howard,decade_1990s
8883,8884,6193923,"Evil at Heart (Archie Sheridan & Gretchen Lowell, #3)",author_chelsea_cain,decade_2000s
8884,8885,22635858,The Bookseller,author_cynthia_swanson,decade_2010s
8886,8887,15810910,"The Thousand Names (The Shadow Campaigns, #1)",author_django_wexler,decade_2010s
8888,8889,23714544,"Beautiful Burn (The Maddox Brothers, #4)",author_jamie_mcguire,decade_2010s
8889,8890,836606,"Fruits Basket, Vol. 2",author_natsuki_takaya author_alethea_nibley author_athena_nibley,decade_1990s
8890,8891,51364,Misquoting Jesus: The Story Behind Who Changed the Bible and Why,author_bart_d_ehrman,decade_2000s
8891,8892,33288638,Wait for It,author_mariana_zapata,decade_2010s
8892,8893,13658,"The Other Wind (Earthsea Cycle, #6)",author_ursula_k_le_guin,decade_2000s
8893,8894,6497645,"The Paris Vendetta (Cotton Malone, #5)",author_steve_berry author_scott_brick,decade_2000s
8894,8895,22535533,Moriarty (Sherlock Holmes #2),author_anthony_horowitz,decade_2010s
8897,8898,80631,Blood Memory,author_greg_iles,decade_2000s
8898,8899,119239,Selected Poems,author_george_gordon_byron author_peter_j_manning author_susan_j_wolfson,decade_1840s
8899,8900,18089975,After I'm Gone,author_laura_lippman,decade_2010s
8900,8901,3925836,Shadows of the Workhouse,author_jennifer_worth,decade_2000s
8901,8902,47780,Hunting and Gathering,author_anna_gavalda author_alison_anderson,decade_2000s
8902,8903,762462,One Up On Wall Street: How To Use What You Already Know To Make Money In The Market,author_peter_lynch author_john_rothchild,decade_1980s
8903,8904,422452,Against a Dark Background,author_iain_m_banks,decade_1990s
8904,8905,7897620,I Still Dream About You,author_fannie_flagg,decade_2010s
8905,8906,2677,A Modest Proposal and Other Satirical Works,author_jonathan_swift,decade_1720s
8907,8908,85679,Mother Courage and Her Children,author_bertolt_brecht author_david_hare,decade_1940s
8908,8909,10357792,"Up from the Grave (Night Huntress, #7)",author_jeaniene_frost,decade_2010s
8909,8910,1210754,"Sun and Moon, Ice and Snow",author_jessica_day_george,decade_2000s
8910,8911,17570538,"The Blood Mirror (Lightbringer, #4)",author_brent_weeks,decade_2010s
8911,8912,7203669,Galveston,author_nic_pizzolatto,decade_2000s
8912,8913,12065943,Extra Yarn (E. B. White Read-Aloud Award. Picture Books),author_mac_barnett author_jon_klassen,decade_2010s
8913,8914,10306358,We the Animals,author_justin_torres,decade_2010s
8914,8915,2067,Breaking the Spell: Religion as a Natural Phenomenon,author_daniel_c_dennett,decade_2000s
8915,8916,765427,The Faerie Queene ,author_edmund_spenser author_thomas_p_roche author_c_patrick_odonnell,decade_1590s
8916,8917,8142508,"Her Daughter's Dream (Marta's Legacy, #2)",author_francine_rivers,decade_2010s
8917,8918,15752757,"Rock Chick Revolution (Rock Chick, #8)",author_kristen_ashley,decade_2010s
8919,8920,25148,The Fuck-Up,author_arthur_nersesian,decade_1990s
8920,8921,105744,"Meg (MEG, #1)",author_steve_alten,decade_1990s
8921,8922,289695,"Seeing Redd (The Looking Glass Wars, #2)",author_frank_beddor,decade_2000s
8922,8923,126583,Appointment in Samarra,author_john_ohara,decade_1930s
8923,8924,833550,Each Peach Pear Plum,author_janet_ahlberg author_allan_ahlberg,decade_1970s
8924,8925,17255186,"The Phoenix Project: A Novel About IT, DevOps, and Helping Your Business Win",author_gene_kim author_kevin_behr author_george_spafford,decade_2010s
8925,8926,17287009,Humans of New York,author_brandon_stanton,decade_2010s
8926,8927,10508526,The Chronicles of Harris Burdick: 14 Amazing Authors Tell the Tales,author_chris_van_allsburg author_lois_lowry author_kate_dicamillo author_mt_anderson author_louis_sachar author_stephen_king author_tabitha_king author_jon_scieszka author_sherman_alexie author_gregory_maguire author_cory_doctorow author_jules_feiffer author_linda_sue_park author_walter_dean_myers author_lemony_snicket,decade_2010s
8927,8928,47304,The Freedom Writers Diary,author_erin_gruwell author_zlata_filipovi author_the_freedom_writers,decade_1990s
8928,8929,2120783,The Post-American World,author_fareed_zakaria,decade_2000s
8929,8930,1823,Them: Adventures with Extremists,author_jon_ronson,decade_2000s
8930,8931,15161,The Ladies of Grace Adieu and Other Stories,author_susanna_clarke author_charles_vess,decade_2000s
8932,8933,22609522,"Red Notice: A True Story of High Finance, Murder, and One Man’s Fight for Justice",author_bill_browder,decade_2010s
8934,8935,9415951,Forgotten,author_cat_patrick,decade_2010s
8936,8937,227570,Lady Cottington's Pressed Fairy Book,author_terry_jones author_brian_froud,decade_1990s
8937,8938,18404248,That Night,author_chevy_stevens,decade_2010s
8938,8939,1331653,Salmon Fishing in the Yemen,author_paul_torday,decade_2000s
8939,8940,392563,The Rest Is Noise: Listening to the Twentieth Century,author_alex__ross,decade_2000s
8940,8941,10801027,"Cross My Heart (Cross My Heart, #1)",author_katie_klein,decade_2010s
8941,8942,9403947,Something like Normal,author_trish_doller,decade_2010s
8942,8943,18213403,"No Place to Hide: Edward Snowden, the NSA, and the U.S. Surveillance State",author_glenn_greenwald,decade_2010s
8943,8944,40293,Pastwatch: The Redemption of Christopher Columbus,author_orson_scott_card,decade_1990s
8944,8945,32529,"The Next Accident (Quincy & Rainie, #3)",author_lisa_gardner,decade_2000s
8945,8946,46292,The Divan,author_hafez,decade_1380s
8947,8948,8879121,"Zita the Spacegirl (Zita the Spacegirl, #1)",author_ben_hatke,decade_2010s
8948,8949,32812,"Paradiso (The Divine Comedy, #3)",author_dante_alighieri author_dorothy_l_sayers author_barbara_reynolds,decade_1320s
8949,8950,72148,Restless,author_william__boyd,decade_2000s
8951,8952,11784281,"Take This Regret (Take This Regret, #1)",author_amy_lichtenhan author_al_jackson,decade_2010s
8953,8954,28240855,The Girl You Lost,author_kathryn_croft,decade_2010s
8954,8955,18071296,Willing Captive,author_belle_aurora,decade_2010s
8956,8957,6055063,The Sweet Life in Paris: Delicious Adventures in the World's Most Glorious - and Perplexing - City,author_david_lebovitz,decade_2000s
8957,8958,17331828,"Talon (Talon, #1)",author_julie_kagawa,decade_2010s
8958,8959,24473763,"Radiance (Wraith Kings, #1)",author_grace_draven,decade_2010s
8959,8960,12878667,The Red House,author_mark_haddon,decade_2010s
8961,8962,7818881,"Twelfth Grade Kills (The Chronicles of Vladimir Tod, #5)",author_heather_brewer,decade_2010s
8962,8963,149621,Ice Station Zebra,author_alistair_maclean,decade_1960s
8963,8964,4059448,A. Lincoln,author_ronald_c_white_jr,decade_2000s
8964,8965,58033,Four Great Tragedies: Hamlet / Othello / King Lear / Macbeth,author_william_shakespeare author_sylvan_barnet author_alvin_kernan author_russell_fraser,decade_1980s
8965,8966,373606,Ain't She Sweet,author_susan_elizabeth_phillips,decade_2000s
8966,8967,21795430,"Promised (One Night, #1)",author_jodi_ellen_malpas,decade_2010s
8967,8968,1931915,Bruiser,author_neal_shusterman,decade_2010s
8969,8970,61915,"Falling Free (Vorkosigan Saga, #4)",author_lois_mcmaster_bujold,decade_1980s
8970,8971,21873331,"If I Stay Collection (If I Stay, #1-2)",author_gayle_forman,decade_2010s
8971,8972,93808,"The Cold Moon (Lincoln Rhyme, #7)",author_jeffery_deaver,decade_2000s
8972,8973,9865,The Moor's Last Sigh,author_salman_rushdie,decade_1990s
8973,8974,8584913,"The Dressmaker of Khair Khana: Five Sisters, One Remarkable Family, and the Woman Who Risked Everything to Keep Them Safe",author_gayle_tzemach_lemmon,decade_2010s
8975,8976,39664,Rita Hayworth and Shawshank Redemption: A Story from Different Seasons,author_stephen_king,decade_1980s
8976,8977,8570787,Drop Dead Healthy: One Man's Humble Quest for Bodily Perfection,author_aj_jacobs,decade_2010s
8978,8979,162823,The Case-Book of Sherlock Holmes,author_arthur_conan_doyle,decade_1920s
8979,8980,2508164,"Ghostgirl (Ghostgirl, #1)",author_tonya_hurley,decade_2000s
8980,8981,18143968,"I've Got You Under My Skin (Under Suspicion, #1)",author_mary_higgins_clark author_alafair_burke,decade_2010s
8981,8982,2147714,"Fables, Vol. 10: The Good Prince",author_bill_willingham author_mark_buckingham author_steve_leialoha author_aaron_alexovich author_andrew_pepoy,decade_2000s
8983,8984,981161,Red Phoenix (Red Phoenix #1),author_larry_bond author_patrick_larkin,decade_1980s
8984,8985,6678884,Never Look Away,author_linwood_barclay,decade_2010s
8985,8986,2983562,Your Heart Belongs to Me,author_dean_koontz,decade_2000s
8986,8987,32428,Shadow Fires,author_leigh_nichols author_dean_koontz,decade_1980s
8987,8988,891593,"Victory of Eagles (Temeraire, #5)",author_naomi_novik,decade_2000s
8989,8990,15818164,"The Blood Gospel (The Order of the Sanguines, #1)",author_james_rollins author_rebecca_cantrell,decade_2010s
8990,8991,18110808,"Fallen Crest Public (Fallen Crest High, #3)",author_tijan,decade_2010s
8991,8992,109520,I Am Not Myself These Days,author_josh_kilmerpurcell,decade_2000s
8992,8993,9757266,Sometimes It Happens,author_lauren_barnholdt,decade_2010s
8993,8994,13030356,"Bones Are Forever (Temperance Brennan, #15)",author_kathy_reichs,decade_2010s
8994,8995,8087,Deerskin,author_robin_mckinley,decade_1990s
8995,8996,4339,Dispatches,author_michael_herr,decade_1970s
8996,8997,8755555,"The Troubled Man (Kurt Wallander, #10)",author_henning_mankell author_laurie_thompson,decade_2000s
8997,8998,292740,Sleepers,author_lorenzo_carcaterra,decade_1990s
8998,8999,2474084,"The Work of Art in the Age of Its Technological Reproducibility, and Other Writings on Media",author_walter_benjamin author_michael_w_jennings author_brigid_doherty author_edmund_fn_jephcott author_rodney_livingstone author_howard_eiland author_thomas_y_levin,decade_1930s
8999,9000,43357,Pretend You Don't See Her,author_mary_higgins_clark,decade_1990s
9000,9001,6922622,Going Rogue: An American Life,author_sarah_palin author_lynn_vincent author_dewey_whetsell,decade_2000s
9002,9003,6457229,"The Monstrumologist (The Monstrumologist, #1)",author_rick_yancey,decade_2000s
9003,9004,86524,"The Path to Power (The Years of Lyndon Johnson, #1)",author_robert_a_caro,decade_1980s
9006,9007,6344423,"Intertwined (Intertwined, #1)",author_gena_showalter,decade_2000s
9007,9008,46182,In Watermelon Sugar,author_richard_brautigan,decade_1960s
9008,9009,13580846,My Life with the Walter Boys (My Life with the Walter Boys #1),author_ali_novak author_fallzswimmer,decade_2010s
9009,9010,71869,"Burning For Revenge (Tomorrow, #5)",author_john_marsden,decade_1990s
9010,9011,7967299,Love You to Death: The Unofficial Companion to the Vampire Diaries,author_crissy_calhoun,decade_2010s
9011,9012,18906484,The Husband's Secret Free Preview,author_liane_moriarty,decade_2010s
9012,9013,9182478,"Hourglass (Hourglass, #1)",author_myra_mcentire,decade_2010s
9014,9015,7831145,Play of Passion (Psy-Changeling #9),author_nalini_singh,decade_2010s
9015,9016,12063467,"Fury (New Species, #1)",author_laurann_dohner,decade_2010s
9016,9017,39916,Epileptic,author_david_b,decade_2000s
9017,9018,2437710,August: Osage County,author_tracy_letts,decade_2000s
9018,9019,10090,"Mountain of Black Glass (Otherland, #3)",author_tad_williams,decade_1990s
9019,9020,10161216,"Mr. Churchill's Secretary (Maggie Hope Mystery, #1)",author_susan_elia_macneal,decade_2010s
9020,9021,24929,Lost,author_gregory_maguire author_douglas_smith,decade_2000s
9021,9022,239239,The Prestige,author_christopher_priest,decade_1990s
9023,9024,72003,Angels in America,author_tony_kushner,decade_1990s
9024,9025,5942,Anil's Ghost,author_michael_ondaatje,decade_2000s
9025,9026,268559,Winter Moon,author_dean_koontz,decade_1990s
9026,9027,20603820,"The Will (Magdalene, #1)",author_kristen_ashley,decade_2010s
9027,9028,20706320,"A Grimm Warning (The Land of Stories, #3)",author_chris_colfer author_brandon_dorman,decade_2010s
9028,9029,21483760,"Spell or High Water (Magic 2.0, #2)",author_scott__meyer,decade_2010s
9029,9030,12583975,"The Billionaire Wins the Game (Billionaire Bachelors, #1)",author_melody_anne,decade_2010s
9030,9031,10378106,"Never Love a Highlander (McCabe Trilogy, #3)",author_maya_banks,decade_2010s
9031,9032,4099,The Pragmatic Programmer: From Journeyman to Master,author_andrew_hunt author_dave_thomas,decade_1990s
9033,9034,25877663,"Babylon's Ashes (The Expanse, #6)",author_james_sa_corey,decade_2010s
9034,9035,15762975,"Wrong Bed, Right Guy (Come Undone, #1)",author_katee_robert,decade_2010s
9035,9036,24724,Drop City,author_tc_boyle author_richard_poe,decade_2000s
9036,9037,3710603,Y: The Last Man - The Deluxe Edition Book One,author_brian_k_vaughan author_pia_guerra author_jos_marzn_jr author_pamela_rambo author_clem_robins author_jg_jones,decade_2000s
9037,9038,29486,Candy Girl: A Year in the Life of an Unlikely Stripper,author_diablo_cody,decade_2000s
9039,9040,24396884,"Alert (Michael Bennett, #8)",author_james_patterson author_michael_ledwidge,decade_2010s
9040,9041,16114862,"Unattainable (Undeniable, #3)",author_madeline_sheehan,decade_2010s
9041,9042,18310201,The Painter,author_peter_heller,decade_2010s
9042,9043,975119,Close Encounters Of The Third Kind,author_steven_spielberg,decade_1970s
9043,9044,43780,"Vampire Chronicles: Interview with the Vampire, The Vampire Lestat, The Queen of the Damned (Anne Rice)",author_anne_rice author_robert_okeefe author_f_murray_abraham author_michael_york author_kate_nelligan author_david_purdham,decade_1980s
9044,9045,846066,The Berenstain Bears Forget Their Manners,author_stan_berenstain author_jan_berenstain,decade_1980s
9045,9046,12710035,"Hot Ticket (Sinners on Tour, #3)",author_olivia_cunning,decade_2010s
9046,9047,94299,"The Search (Eve Duncan, #3)",author_iris_johansen,decade_2000s
9047,9048,2002,Harry Potter Schoolbooks Box Set: Two Classic Books from the Library of Hogwarts School of Witchcraft and Wizardry,author_jk_rowling,decade_2000s
