,id,book_id,title,authors,decade_year,tag_name,tag_length
7752,8799,239917,Sign of the Unicorn (The Chronicles of Amber #3),author_roger_zelazny,decade_1970s,"fantasy, fiction, science_fiction, sci, sci_fantasy, series, epic_fantasy, high_fantasy, amber, fantasy",103
7753,8800,3276072,Scat,author_carl_hiaasen,decade_2000s,"mystery, young_adult, fiction, realistic_fiction, animal, middle_grade, humor, adventure, audio, childrens",106
7754,8801,22304,Life After God,author_douglas_coupland,decade_1990s,"fiction, short_story, canadian, contemporary, literature, douglas_coupland, religion, contemporary_fiction, canada, novel",121
7755,8802,12786,The City of Falling Angels,author_john_berendt,decade_2000s,"non_fiction, nonfiction, travel, history, italy, fiction, venice, mystery, true_crime, historical_fiction",105
7756,8805,50453,Hot Water Music,author_charles_bukowski,decade_1980s,"fiction, short_story, poetry, bukowski, literature, american, charles_bukowski, short_story, humor, american_literature",119
7757,8806,37619,"Warlock (Ancient Egypt, #3)",author_wilbur_smith,decade_1990s,"historical_fiction, fiction, wilbur_smith, historical, adventure, egypt, fantasy, ancient_egypt, thriller, series",113
7758,8807,21531503,What I Know for Sure,author_oprah_winfrey,decade_2010s,"non_fiction, self_help, nonfiction, inspirational, memoir, biography, audio, buy, audible, spirituality",103
7759,8808,8575295,"Wisdom (My Blood Approves, #4)",author_amanda_hocking,decade_2010s,"vampire, young_adult, paranormal, romance, fantasy, vampire, series, paranormal_romance, amanda_hocking, blood_approves",119
7760,8810,17406847,"Defy (Defy, #1)",author_sara_b_larson,decade_2010s,"fantasy, young_adult, romance, netgalley, magic, series, adventure, high_fantasy, arc, fantasy",94
7761,8811,31493,"Standing in the Rainbow (Elmwood Springs, #2)",author_fannie_flagg,decade_1990s,"fiction, humor, chick_lit, fannie_flagg, southern, historical_fiction, southern_fiction, adult_fiction, audio, general_fiction",126
7762,8813,13051316,The Misremembered Man (Tailorstown #1),author_christina_mckenna,decade_2000s,"fiction, ireland, historical_fiction, romance, contemporary, abandoned, irish, literary_fiction, general_fiction, family_relationship",133
7763,8814,4599,Carter Beats the Devil,author_glen_david_gold,decade_2000s,"fiction, historical_fiction, mystery, historical, magic, fantasy, novel, literature, general_fiction, adventure",111
7764,8815,436806,Story of the Eye,author_georges_bataille author_joachim_neugroschel author_dovid_bergelson,decade_1920s,"fiction, erotica, french, horror, classic, literature, france, philosophy, french_literature, novel",99
7765,8816,4609710,"Knit Two (Friday Night Knitting Club, #2)",author_kate_jacobs,decade_2000s,"fiction, chick_lit, knitting, series, kate_jacob, audio, romance, contemporary_fiction, friendship, adult",105
7766,8817,95144,In the Night Kitchen,author_maurice_sendak,decade_1970s,"childrens, child, child, kid, fiction, fantasy, caldecott, classic, childhood, child_literature",95
7767,8818,11446,"Will You Please Be Quiet, Please?",author_raymond_carver,decade_1970s,"short_story, fiction, short_story, american, classic, short_story_collection, short_fiction, literature, story, usa",115
7768,8820,8843801,"Eternal Rider (Lords of Deliverance, #1, Demonica, #6)",author_larissa_ione,decade_2010s,"paranormal_romance, paranormal, romance, demon, larissa_ione, fantasy, angel, urban_fantasy, pnr, series",104
7769,8821,105189,The Story of a Shipwrecked Sailor,author_gabriel_garca_mrquez author_randolph_hogan,decade_1970s,"fiction, classic, non_fiction, latin_america, spanish, literature, school, novela, colombia, gabriel_garcia_marquez",115
7770,8822,18079757,"Concealed in Death (In Death, #38)",author_jd_robb,decade_2010s,"mystery, romance, robb, robb, fiction, death_series, death, series, romantic_suspense, crime",92
7771,8824,37298,"Mind Prey (Lucas Davenport, #7)",author_john_sandford,decade_1990s,"mystery, john_sandford, fiction, thriller, lucas_davenport, series, crime, sandford, mystery_thriller, john_sanford",115
7772,8826,209966,"Planetary, Volume 1: All Over the World and Other Stories",author_warren_ellis author_john_cassaday,decade_2000s,"comic, graphic_novel, graphic_novel, science_fiction, fiction, sci, comic, comic_graphic_novel, superhero, fantasy",114
7773,8827,17926775,"Stolen Songbird (The Malediction Trilogy, #1)",author_danielle_l_jensen,decade_2010s,"fantasy, young_adult, romance, magic, series, paranormal, high_fantasy, fantasy, witch, fiction",95
7774,8829,228194,"The Green Mile, Part 2: The Mouse on the Mile",author_stephen_king,decade_1990s,"horror, fiction, stephen_king, king, thriller, series, fantasy, mystery, supernatural, suspense",95
7775,8830,43345,A Cry In The Night,author_mary_higgins_clark,decade_1980s,"mystery, mary_higgins_clark, fiction, suspense, thriller, mystery_suspense, mystery_thriller, mystery, crime, clark_mary_higgins",128
7776,8831,100322,Assata: An Autobiography,author_assata_shakur author_angela_y_davis author_lennox_s_hinds,decade_1980s,"non_fiction, biography, nonfiction, memoir, feminism, history, race, politics, african_american, autobiography",110
7777,8832,32636,"Days of Magic, Nights of War (Abarat, #2)",author_clive_barker,decade_2000s,"fantasy, young_adult, fiction, horror, series, clive_barker, adventure, sci_fantasy, magic, fantasy",99
7778,8833,789559,The Three Billy Goats Gruff,author_paul_galdone author_peter_christen_asbjrnsen,decade_1840s,"childrens, child, child, kid, childhood, fiction, fairy_tale, classic, animal, fantasy",86
7779,8834,17166702,True Love Story,author_willow_aster,decade_2010s,"new_adult, romance, contemporary_romance, contemporary, music, college, cheating, stand_alone, angst, dnf",105
7780,8835,27423283,The Moonlit Garden,author_corina_bomann author_alison_layland,decade_2010s,"historical_fiction, fiction, first, mystery, romance, contemporary, historical, sub, germany, unlimited",103
7781,8836,6452806,True Compass: A Memoir,author_edward_m_kennedy,decade_2000s,"biography, non_fiction, politics, memoir, history, autobiography, nonfiction, memoir, biography, political",106
7782,8837,3760,"Diamonds Are Forever (James Bond, #4)",author_ian_fleming,decade_1950s,"fiction, james_bond, thriller, espionage, spy, mystery, adventure, bond, ian_fleming, crime",91
7783,8839,23492288,"Hidden Bodies (You, #2)",author_caroline_kepnes,decade_2010s,"fiction, mystery, contemporary, series, suspense, netgalley, adult, mystery_thriller, audio, crime",98
7784,8840,349929,Passing,author_nella_larsen author_ntozake_shange author_thadious_m_davis,decade_1920s,"fiction, african_american, historical_fiction, classic, school, literature, harlem_renaissance, american, import, classic",121
7785,8841,47701,"InterWorld (InterWorld, #1)",author_neil_gaiman author_michael_reaves,decade_2000s,"fantasy, young_adult, science_fiction, sci, fiction, adventure, scifi, neil_gaiman, gaiman, series",98
7786,8842,23232,The Realm of Possibility,author_david_levithan,decade_2000s,"young_adult, poetry, lgbt, contemporary, fiction, romance, lgbtq, buy, realistic_fiction, short_story",101
7787,8843,428223,The Invisible Wall: A Love Story That Broke Barriers,author_harry_bernstein,decade_2000s,"non_fiction, memoir, nonfiction, biography, memoir, history, biography_memoir, historical_fiction, historical, england",118
7788,8844,7507908,The Replacement,author_brenna_yovanoff,decade_2010s,"young_adult, fantasy, horror, paranormal, urban_fantasy, supernatural, fiction, faery, teen, romance",100
7789,8845,6713071,Last Words,author_george_carlin author_tony_hendra,decade_2000s,"biography, non_fiction, humor, comedy, autobiography, nonfiction, memoir, biography, entertainment, comedian",108
7790,8846,8701960,"The Information: A History, a Theory, a Flood",author_james_gleick,decade_2010s,"non_fiction, science, history, nonfiction, technology, philosophy, information, mathematics, buy, abandoned",107
7791,8850,2049,"The High Window (Philip Marlowe, #3)",author_raymond_chandler,decade_1940s,"mystery, fiction, crime, noir, detective, classic, hard_boiled, crime_fiction, mystery, american",96
7792,8851,15985372,"Affliction (Anita Blake, Vampire Hunter #22)",author_laurell_k_hamilton,decade_2010s,"urban_fantasy, paranormal, vampire, anita_blake, fantasy, laurell_hamilton, romance, paranormal_romance, vampire, series",120
7793,8852,12390650,"Wildest Dreams (Fantasyland, #1)",author_kristen_ashley,decade_2010s,"fantasy, romance, kristen_ashley, paranormal, paranormal_romance, magic, alpha_male, series, dragon, fantasy_romance",116
7794,8853,168569,"Sudden Prey (Lucas Davenport, #8)",author_john_sandford,decade_1990s,"john_sandford, fiction, lucas_davenport, mystery, crime, series, sandford, john_sanford, sandford_john, mystery_thriller",120
7795,8854,95602,Mark of the Lion Trilogy,author_francine_rivers,decade_1990s,"christian_fiction, historical_fiction, christian, fiction, romance, historical, francine_river, series, christianity, christian_historical_fiction",146
7796,8856,25052,"Mrs. Piggle-Wiggle's Magic (Mrs. Piggle Wiggle, #2)",author_betty_macdonald author_alexandra_boiger,decade_1940s,"childrens, child, fiction, child, fantasy, childhood, kid, childhood, middle_grade, humor",89
7797,8858,459386,"The Mermaids Singing (Tony Hill & Carol Jordan, #1)",author_val_mcdermid,decade_1990s,"mystery, crime, thriller, fiction, series, val_mcdermid, mystery, crime_fiction, mystery_thriller, suspense",107
7798,8859,121715,The Weight of Glory,author_cs_lewis,decade_1940s,"non_fiction, lewis, theology, christian, christianity, faith, religion, classic, christian_living, lewis",104
7799,8860,114141,Sanctuary,author_nora_roberts,decade_1990s,"nora_robert, romance, romantic_suspense, fiction, mystery, contemporary_romance, contemporary, suspense, robert_nora, chick_lit",127
7800,8861,241934,"Sunset Express (Elvis Cole, #6)",author_robert_crais,decade_1990s,"mystery, robert_crais, fiction, crime, thriller, detective, series, mystery_thriller, crais, elvis_cole",103
7801,8862,23355896,"The Bourbon Kings (The Bourbon Kings, #1)",author_jr_ward,decade_2010s,"romance, contemporary_romance, contemporary, fiction, series, ward, adult, ward, dnf, audio",91
7802,8864,3762,"On Her Majesty's Secret Service (James Bond, #11)",author_ian_fleming,decade_1960s,"fiction, james_bond, thriller, espionage, spy, adventure, bond, mystery, ian_fleming, mystery_thriller",102
7803,8865,239509,Women Who Love Too Much: When You Keep Wishing and Hoping He'll Change,author_robin_norwood,decade_1980s,"self_help, non_fiction, psychology, nonfiction, relationship, woman, feminism, love, personal_development, reference",116
7804,8866,1251032,Hero,author_perry_moore,decade_2000s,"young_adult, lgbt, fantasy, superheroes, lgbtq, fiction, glbt, queer, gay, science_fiction",90
7805,8867,41918,There are No Children Here: The Story of Two Boys Growing Up in the Other America,author_alex_kotlowitz,decade_1990s,"non_fiction, nonfiction, sociology, chicago, education, history, poverty, biography, race, social_justice",105
7806,8868,16333,"At Bertram's Hotel (Miss Marple, #11)",author_agatha_christie,decade_1960s,"mystery, agatha_christie, fiction, crime, mystery, classic, miss_marple, detective, british, mystery_thriller",109
7807,8869,24465724,"Happily Ever After (The Selection, #0.4, 0.5, 2.5, 2.6)",author_kiera_cass,decade_2010s,"young_adult, romance, dystopian, dystopia, fantasy, series, fiction, short_story, novella, novella",98
7808,8870,119247,The Great Brain (Great Brain #1),author_john_d_fitzgerald author_mercer_mayer,decade_1960s,"childrens, fiction, child, child, kid, historical_fiction, young_adult, humor, childhood, classic",97
7809,8871,1891296,"The Fire Eternal (The Last Dragon Chronicles, #4)",author_chris_dlacey,decade_2000s,"fantasy, dragon, series, young_adult, fiction, the_last_dragon_chronicle, last_dragon_chronicle, magic, dragon, chris_lacey",123
7810,8872,107773,"Mercy (Buchanan-Renard, #2)",author_julie_garwood,decade_2000s,"romance, julie_garwood, romantic_suspense, contemporary, mystery, suspense, contemporary_romance, fiction, series, thriller",123
7811,8873,269795,The Commitments,author_roddy_doyle,decade_1980s,"fiction, irish, music, ireland, humour, humor, comedy, novel, contemporary, irish_literature",92
7812,8875,170529,What My Mother Doesn't Know (What My Mother Doesn't Know #1),author_sonya_sones,decade_2000s,"young_adult, poetry, romance, realistic_fiction, fiction, series, contemporary, teen, novel_verse, verse",104
7813,8876,6691426,"Angelology (Angelology, #1)",author_danielle_trussoni,decade_2010s,"fantasy, fiction, angel, paranormal, thriller, urban_fantasy, supernatural, series, mystery, historical_fiction",111
7814,8879,158141,Wiseguy,author_nicholas_pileggi,decade_1980s,"non_fiction, crime, true_crime, biography, mafia, nonfiction, fiction, history, memoir, autobiography",101
7815,8880,22420,"Transmetropolitan, Vol. 5: Lonely City (Transmetropolitan, #5)",author_warren_ellis author_darick_robertson author_rodney_ramos author_patrick_stewart,decade_2000s,"graphic_novel, comic, graphic_novel, science_fiction, fiction, cyberpunk, comic_graphic_novel, sci, vertigo, dystopia",117
7816,8881,15762186,"Benediction (Plainsong, #3)",author_kent_haruf,decade_2010s,"fiction, literary_fiction, colorado, audio, family, contemporary_fiction, adult_fiction, family_relationship, novel, contemporary",129
7817,8883,420739,After the Night,author_linda_howard,decade_1990s,"romance, romantic_suspense, contemporary_romance, contemporary, linda_howard, suspense, mystery, adult, enemy_lover, fiction",124
7818,8884,6193923,"Evil at Heart (Archie Sheridan & Gretchen Lowell, #3)",author_chelsea_cain,decade_2000s,"mystery, thriller, fiction, series, crime, suspense, chelsea_cain, mystery_thriller, horror, serial_killer",106
7819,8885,22635858,The Bookseller,author_cynthia_swanson,decade_2010s,"fiction, historical_fiction, fantasy, historical, adult_fiction, chick_lit, buy, mystery, time_travel, wish_list",112
7820,8887,15810910,"The Thousand Names (The Shadow Campaigns, #1)",author_django_wexler,decade_2010s,"fantasy, epic_fantasy, fiction, high_fantasy, series, military, war, adult, magic, buy",86
7821,8889,23714544,"Beautiful Burn (The Maddox Brothers, #4)",author_jamie_mcguire,decade_2010s,"romance, new_adult, series, jamie_mcguire, contemporary, contemporary_romance, buy, fiction, release, wish_list",111
7822,8890,836606,"Fruits Basket, Vol. 2",author_natsuki_takaya author_alethea_nibley author_athena_nibley,decade_1990s,"manga, manga, fantasy, graphic_novel, romance, young_adult, fruit_basket, mangas, graphic_novel, fiction",104
